order_id,order_date,status,total,customer_name,city,region,employee_name
4256,2023-11-10T08:53:14,Pendiente,0.0,Iris Morillo,Burgos,Castilla-La Mancha,Bonifacio Talavera
2249,2023-11-10T09:20:22,Cancelado,0.0,Blanca Machado,Córdoba,Navarra,Priscila Gargallo
805,2023-11-10T15:01:01,Envío,0.0,Belen Girona,Teruel,Andalucía,Aránzazu Robledo
3711,2023-11-10T19:04:22,Completado,0.0,Cosme Morell,Córdoba,Baleares,Melchor Baró
2376,2023-11-10T19:32:43,Completado,0.0,Cecilia Tolosa,Almería,Extremadura,Narciso Porta
3945,2023-11-11T07:05:51,Pendiente,0.0,Andrés Felipe Mateu,Toledo,Murcia,Danilo Conesa
1228,2023-11-11T15:57:50,Completado,0.0,Fortunata Alberdi,Lleida,Asturias,Hernán Navarrete
2077,2023-11-12T07:22:33,Pendiente,0.0,Baltasar Villanueva,Córdoba,Navarra,Julio Roura
1838,2023-11-12T08:24:25,Pendiente,0.0,Alonso Casares,Teruel,Andalucía,Elías Andres
5183,2023-11-12T09:09:40,Completado,0.0,Calixta Lladó,Toledo,Murcia,Bonifacio Talavera
183,2023-11-12T13:48:29,Completado,0.0,Fausto Llanos,Álava,País Vasco,Narciso Porta
4102,2023-11-12T18:48:54,Completado,0.0,Ofelia Andreu,Guipúzcoa,Galicia,José Valderrama
1271,2023-11-13T01:25:23,Completado,0.0,Alonso Casares,Teruel,Andalucía,Danilo Conesa
5842,2023-11-13T04:30:24,Cancelado,0.0,Micaela Cáceres,Burgos,Castilla-La Mancha,René Portero
5280,2023-11-13T05:50:38,Pendiente,0.0,Maxi Ropero,Sevilla,Castilla y León,Gabino Gargallo
336,2023-11-13T11:44:35,Completado,0.0,Pascual Flor,Alicante,Madrid,Macaria Vall
4748,2023-11-13T12:49:10,Completado,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Gema Bosch
3221,2023-11-13T12:49:53,Cancelado,0.0,Filomena Beltran,Álava,País Vasco,Priscila Gargallo
3862,2023-11-13T18:38:15,Completado,0.0,Felipa Barroso,Sevilla,Castilla y León,Gabino Gargallo
2010,2023-11-14T05:17:59,Completado,0.0,Cesar Río,Baleares,Canarias,Narciso Porta
2433,2023-11-14T05:52:26,Completado,0.0,Gastón Téllez,Alicante,Madrid,Aránzazu Robledo
5931,2023-11-14T06:22:10,Envío,0.0,Toni Llamas,Guipúzcoa,Galicia,Eusebio Hernandez
5633,2023-11-14T08:37:10,Completado,0.0,Juan Carlos Nuñez,Lleida,Asturias,Amalia Rubio
2440,2023-11-14T11:35:24,Pendiente,0.0,Blanca Machado,Córdoba,Navarra,Narciso Porta
2379,2023-11-14T12:02:14,Completado,0.0,Adoración Tamarit,Burgos,Castilla-La Mancha,Priscila Gargallo
5603,2023-11-15T13:21:24,Completado,0.0,Josefina Pelayo,Guipúzcoa,Galicia,Rosalía Estévez
895,2023-11-15T15:56:01,Completado,0.0,Elisa Abella,Lleida,Asturias,Gema Bosch
1703,2023-11-15T22:44:55,Completado,0.0,Faustino Alfaro,Córdoba,Navarra,Julio Roura
786,2023-11-16T01:21:12,Completado,0.0,Itziar Noriega,Girona,Cataluña,Melchor Baró
2065,2023-11-16T12:11:40,Completado,0.0,Víctor Lladó,Guipúzcoa,Galicia,Rosalía Estévez
5277,2023-11-16T13:15:08,Cancelado,0.0,Simón Conde,Burgos,Castilla-La Mancha,Flavia Cueto
1170,2023-11-16T16:57:59,Completado,0.0,Aitana Carbajo,Sevilla,Castilla y León,René Portero
2408,2023-11-16T17:25:48,Pendiente,0.0,Florencia Castrillo,Almería,Extremadura,Aránzazu Robledo
4908,2023-11-16T17:57:56,Envío,0.0,Constanza Corominas,Teruel,Andalucía,Eligia Martí
5144,2023-11-16T20:10:53,Envío,0.0,Segismundo Pedraza,Girona,Cataluña,Narciso Porta
2039,2023-11-16T20:13:16,Completado,0.0,Eusebio Ballesteros,Lleida,Asturias,Gema Bosch
3856,2023-11-17T06:09:53,Cancelado,0.0,Rosario Salvador,Girona,Cataluña,Bárbara Moreno
3145,2023-11-17T08:48:28,Completado,0.0,Maricela Losa,Córdoba,Navarra,Danilo Conesa
5391,2023-11-17T11:42:06,Completado,0.0,Maricela Cuevas,Córdoba,Navarra,Bárbara Moreno
2063,2023-11-17T18:07:15,Completado,0.0,Virgilio Requena,Córdoba,Navarra,Melchor Baró
194,2023-11-17T22:49:41,Envío,0.0,Josefina Pelayo,Guipúzcoa,Galicia,Gabino Gargallo
3769,2023-11-18T10:42:29,Completado,0.0,Eleuterio Esteban,Córdoba,Navarra,Melchor Baró
2283,2023-11-18T17:58:03,Completado,0.0,Leonor Torrecilla,Castellón,Comunidad Valenciana,Elías Andres
1836,2023-11-18T20:57:39,Cancelado,0.0,Ruperta Jordá,Guipúzcoa,Galicia,Melchor Baró
709,2023-11-18T21:17:46,Completado,0.0,Rocío Pascual,Lleida,Asturias,Gabino Gargallo
2159,2023-11-19T03:23:31,Cancelado,0.0,Nuria Molina,Alicante,Madrid,Danilo Conesa
3129,2023-11-19T06:48:35,Completado,0.0,Amanda Berrocal,Castellón,Comunidad Valenciana,José Valderrama
5862,2023-11-19T07:13:13,Completado,0.0,Bibiana Sancho,Vizcaya,Aragón,René Portero
4812,2023-11-20T01:46:30,Completado,0.0,Virgilio Requena,Córdoba,Navarra,Priscila Gargallo
417,2023-11-20T11:06:23,Pendiente,0.0,Román Linares,Vizcaya,Aragón,Eusebio Hernandez
5161,2023-11-21T03:27:46,Completado,0.0,Francisco Naranjo,Girona,Cataluña,Amalia Rubio
4345,2023-11-21T09:23:51,Envío,0.0,Bautista Canales,Baleares,Canarias,Flavia Cueto
1416,2023-11-21T19:18:11,Completado,0.0,Ismael Coronado,Sevilla,Castilla y León,José Valderrama
593,2023-11-22T00:38:25,Pendiente,0.0,Odalis Díaz,Almería,Extremadura,José Valderrama
1798,2023-11-22T00:56:31,Pendiente,0.0,Lara Río,Guipúzcoa,Galicia,René Portero
728,2023-11-22T08:13:33,Completado,0.0,Encarna Vázquez,Toledo,Murcia,Elías Andres
2622,2023-11-22T11:40:43,Pendiente,0.0,Quique Iborra,Lleida,Asturias,Melchor Baró
1965,2023-11-22T13:53:09,Cancelado,0.0,Luís Guardia,Baleares,Canarias,Priscila Gargallo
4585,2023-11-22T20:32:03,Completado,0.0,Román Linares,Vizcaya,Aragón,Samu Iglesias
3005,2023-11-22T20:39:22,Completado,0.0,Pascual Flor,Alicante,Madrid,Samu Iglesias
3182,2023-11-22T23:23:01,Completado,0.0,Guadalupe Rincón,Álava,País Vasco,Flavia Cueto
1944,2023-11-23T00:42:28,Envío,0.0,Mauricio Alberola,Córdoba,Baleares,Amalia Rubio
3809,2023-11-23T04:20:16,Cancelado,0.0,Judith Camino,Girona,Cataluña,Gabino Gargallo
3684,2023-11-23T06:36:32,Envío,0.0,Albano Ramos,Guipúzcoa,Galicia,Narciso Porta
1749,2023-11-23T14:13:03,Completado,0.0,Aitana Carbajo,Sevilla,Castilla y León,Narciso Porta
4823,2023-11-23T16:24:07,Envío,0.0,Dulce Caro,Almería,Extremadura,Melchor Baró
56,2023-11-23T19:46:36,Pendiente,0.0,Federico Toledo,Álava,País Vasco,Narciso Porta
2948,2023-11-24T04:13:29,Envío,0.0,Clotilde Dávila,Alicante,Madrid,Reyes Arnal
1338,2023-11-24T04:37:40,Cancelado,0.0,Felicidad Fortuny,Alicante,Madrid,Eusebio Hernandez
4121,2023-11-24T08:51:30,Envío,0.0,Ámbar Palomino,Teruel,Andalucía,Bonifacio Talavera
5720,2023-11-24T10:27:11,Completado,0.0,Judith Camino,Girona,Cataluña,Bonifacio Talavera
1321,2023-11-24T13:03:51,Cancelado,0.0,Juan Francisco Codina,Teruel,Andalucía,Macaria Vall
2700,2023-11-24T21:11:55,Completado,0.0,Juan Francisco Codina,Teruel,Andalucía,Melchor Baró
544,2023-11-24T21:11:57,Envío,0.0,Odalis Díaz,Almería,Extremadura,Eligia Martí
395,2023-11-25T08:19:39,Completado,0.0,Mario Salinas,Burgos,Castilla-La Mancha,Danilo Conesa
4487,2023-11-25T13:01:34,Envío,0.0,Calisto Goñi,Toledo,Murcia,Macaria Vall
2813,2023-11-25T18:32:30,Completado,0.0,Trini Catalá,Guipúzcoa,Galicia,Narciso Porta
4207,2023-11-26T02:52:17,Completado,0.0,Albano Ramos,Guipúzcoa,Galicia,José Valderrama
4658,2023-11-26T03:07:41,Completado,0.0,Fausto Llanos,Álava,País Vasco,Bonifacio Talavera
4249,2023-11-26T04:34:31,Completado,0.0,Belen Girona,Teruel,Andalucía,Nilda Gonzalez
3649,2023-11-26T07:05:45,Envío,0.0,Feliciana Llano,Castellón,Comunidad Valenciana,Eligia Martí
5218,2023-11-26T10:23:40,Completado,0.0,Isaac Tamarit,Girona,Cataluña,Palmira Matas
4980,2023-11-26T14:27:48,Completado,0.0,Angelina Cañizares,Lleida,Asturias,Macaria Vall
226,2023-11-26T16:02:52,Completado,0.0,Salomón Osuna,Almería,Extremadura,Priscila Gargallo
346,2023-11-26T22:42:09,Completado,0.0,Leonardo Tudela,Alicante,Madrid,Flavio Marí
5150,2023-11-27T01:39:35,Completado,0.0,Luisa Boada,Córdoba,Navarra,Bonifacio Talavera
2657,2023-11-27T05:18:35,Envío,0.0,Abigaíl Coca,Córdoba,Baleares,Hernán Navarrete
4459,2023-11-27T07:36:51,Completado,0.0,Lidia Campo,Burgos,Castilla-La Mancha,Reyes Arnal
1045,2023-11-27T07:53:18,Completado,0.0,Ciriaco Mayo,Vizcaya,Aragón,Hernán Navarrete
1301,2023-11-27T12:02:56,Completado,0.0,Virgilio Requena,Córdoba,Navarra,Melchor Baró
2300,2023-11-27T12:33:49,Pendiente,0.0,Daniel Company,Burgos,Castilla-La Mancha,Rosalía Estévez
3437,2023-11-27T23:40:27,Pendiente,0.0,Jimena Cerdá,Sevilla,Castilla y León,José Valderrama
1693,2023-11-28T02:22:46,Pendiente,0.0,Hilario Villaverde,Castellón,Comunidad Valenciana,Flavio Marí
4485,2023-11-28T12:54:19,Completado,0.0,Leonardo Tudela,Alicante,Madrid,Hernán Navarrete
4472,2023-11-28T14:44:37,Completado,0.0,Rodrigo Toledo,Córdoba,Baleares,Gema Bosch
923,2023-11-29T00:36:01,Completado,0.0,Rufina Gomez,Alicante,Madrid,Julio Roura
4969,2023-11-29T02:00:49,Completado,0.0,Rafael Espinosa,Almería,Extremadura,Palmira Matas
2289,2023-11-29T02:17:44,Pendiente,0.0,Lourdes Luna,Burgos,Castilla-La Mancha,Amalia Rubio
4507,2023-11-29T14:24:33,Completado,0.0,Ramiro Borrás,Burgos,Castilla-La Mancha,Eusebio Hernandez
1010,2023-11-30T15:44:34,Pendiente,0.0,Gabriela Amador,Alicante,Madrid,Gema Bosch
4955,2023-12-01T06:38:49,Pendiente,0.0,Sancho Castell,Álava,País Vasco,Eligia Martí
3193,2023-12-01T07:43:11,Completado,0.0,Ruperto Anguita,Burgos,Castilla-La Mancha,Palmira Matas
196,2023-12-01T20:54:18,Completado,0.0,Moisés Sanmartín,Burgos,Castilla-La Mancha,Julio Roura
1081,2023-12-01T21:27:33,Completado,0.0,Danilo Sancho,Córdoba,Navarra,Julio Roura
4315,2023-12-01T23:54:36,Envío,0.0,Abigaíl Coca,Córdoba,Baleares,Julio Roura
2938,2023-12-02T02:04:03,Envío,0.0,Diana Boix,Vizcaya,Aragón,Samu Iglesias
3197,2023-12-02T14:33:13,Cancelado,0.0,Jonatan Fernandez,Alicante,Madrid,Priscila Gargallo
5153,2023-12-02T18:06:51,Completado,0.0,Nilda Cabañas,Burgos,Castilla-La Mancha,Eligia Martí
4583,2023-12-02T18:10:55,Cancelado,0.0,Guillermo Español,Teruel,Andalucía,Narciso Porta
2226,2023-12-02T19:16:16,Completado,0.0,Judith Camino,Girona,Cataluña,Elías Andres
4863,2023-12-03T00:29:30,Envío,0.0,Fortunata Alberdi,Lleida,Asturias,Flavia Cueto
2221,2023-12-03T14:08:01,Envío,0.0,Epifanio Luque,Almería,Extremadura,Macaria Vall
4866,2023-12-04T00:46:21,Completado,0.0,Pascual Andres,Alicante,Madrid,Macaria Vall
2141,2023-12-04T11:50:54,Completado,0.0,Josefina Angulo,Córdoba,Baleares,Eusebio Hernandez
5453,2023-12-04T14:28:28,Completado,0.0,Segismundo Pedraza,Girona,Cataluña,Elías Andres
3443,2023-12-04T19:36:55,Cancelado,0.0,Gabriela Amador,Alicante,Madrid,René Portero
4982,2023-12-04T19:37:26,Completado,0.0,Diego Amador,Burgos,Castilla-La Mancha,Samu Iglesias
3774,2023-12-05T08:27:37,Completado,0.0,Nicodemo Blanch,Burgos,Castilla-La Mancha,Flavia Cueto
3006,2023-12-05T20:43:01,Cancelado,0.0,Iris Morillo,Burgos,Castilla-La Mancha,Samu Iglesias
2312,2023-12-06T12:32:21,Completado,0.0,Salvador Cal,Girona,Cataluña,Nilda Gonzalez
1842,2023-12-06T13:45:53,Completado,0.0,Roque Miguel,Baleares,Canarias,Samu Iglesias
4573,2023-12-06T14:50:51,Completado,0.0,Evita Giménez,Vizcaya,Aragón,Rosalía Estévez
5177,2023-12-06T20:53:22,Pendiente,0.0,Rosaura Naranjo,Sevilla,Castilla y León,Elías Andres
5486,2023-12-06T23:36:32,Completado,0.0,Víctor Lladó,Guipúzcoa,Galicia,Elías Andres
2914,2023-12-07T01:20:29,Envío,0.0,Jonatan Rovira,Castellón,Comunidad Valenciana,Narciso Porta
4211,2023-12-07T01:25:21,Completado,0.0,Ernesto Alberto,Vizcaya,Aragón,Eligia Martí
1728,2023-12-07T02:51:45,Completado,0.0,Daniela Jara,Córdoba,Navarra,Macaria Vall
3834,2023-12-07T15:20:08,Completado,0.0,Víctor Salvà,Baleares,Canarias,Melchor Baró
4096,2023-12-07T17:21:49,Completado,0.0,Saturnino Carbajo,Girona,Cataluña,Flavio Marí
1685,2023-12-07T20:02:38,Pendiente,0.0,Maricela Cuevas,Córdoba,Navarra,Priscila Gargallo
1837,2023-12-08T00:31:58,Completado,0.0,Guadalupe Rincón,Álava,País Vasco,Elías Andres
5253,2023-12-08T02:31:37,Completado,0.0,Pepito Río,Álava,País Vasco,Samu Iglesias
686,2023-12-08T07:05:49,Completado,0.0,Encarnita Santana,Córdoba,Baleares,Flavio Marí
4870,2023-12-08T09:17:17,Cancelado,0.0,Amarilis Guerrero,Castellón,Comunidad Valenciana,Samu Iglesias
5272,2023-12-08T14:01:47,Completado,0.0,Carmelita Barón,Guipúzcoa,Galicia,Rosalía Estévez
2302,2023-12-08T21:46:51,Pendiente,0.0,Bonifacio Fuentes,Sevilla,Castilla y León,Palmira Matas
5379,2023-12-09T03:43:26,Completado,0.0,Chelo Agullo,Almería,Extremadura,Narciso Porta
3787,2023-12-09T06:44:01,Pendiente,0.0,Danilo Sancho,Córdoba,Navarra,Gema Bosch
2828,2023-12-09T08:12:50,Completado,0.0,Bonifacio Fuentes,Sevilla,Castilla y León,Bárbara Moreno
2265,2023-12-09T15:21:55,Completado,0.0,Edgardo Ríos,Lleida,Asturias,Hernán Navarrete
3859,2023-12-09T18:01:10,Completado,0.0,Abril Vallejo,Baleares,Canarias,Aránzazu Robledo
1406,2023-12-10T12:58:59,Completado,0.0,Alonso Casares,Teruel,Andalucía,Palmira Matas
1390,2023-12-11T02:53:33,Cancelado,0.0,Eleuterio Esteban,Córdoba,Navarra,Amalia Rubio
4777,2023-12-11T11:38:02,Completado,0.0,Brígida Rozas,Toledo,Murcia,Macaria Vall
3622,2023-12-11T12:22:48,Completado,0.0,Gisela Mascaró,Córdoba,Baleares,René Portero
2904,2023-12-12T02:02:15,Pendiente,0.0,Abril Vallejo,Baleares,Canarias,René Portero
3271,2023-12-12T05:10:11,Completado,0.0,Bruno Cortina,Lleida,Asturias,Danilo Conesa
2417,2023-12-12T13:18:55,Envío,0.0,Encarna Vázquez,Toledo,Murcia,José Valderrama
4659,2023-12-13T05:32:42,Completado,0.0,Albert Iglesias,Toledo,Murcia,Hernán Navarrete
1688,2023-12-13T10:58:40,Envío,0.0,Miguela Vicens,Álava,País Vasco,Aránzazu Robledo
4431,2023-12-13T11:57:17,Pendiente,0.0,Maxi Ropero,Sevilla,Castilla y León,Bonifacio Talavera
5610,2023-12-14T06:18:31,Cancelado,0.0,Inmaculada Plaza,Toledo,Murcia,Rosalía Estévez
2865,2023-12-14T06:34:45,Envío,0.0,Dafne Zurita,Lleida,Asturias,Flavia Cueto
2845,2023-12-14T16:06:01,Envío,0.0,Zoraida Bermudez,Alicante,Madrid,Gabino Gargallo
3794,2023-12-14T20:41:42,Completado,0.0,Jenaro Cabo,Vizcaya,Aragón,Bonifacio Talavera
4681,2023-12-14T20:57:41,Cancelado,0.0,Carmina Sandoval,Almería,Extremadura,Samu Iglesias
5067,2023-12-14T23:51:38,Completado,0.0,Iris Morillo,Burgos,Castilla-La Mancha,Eligia Martí
5893,2023-12-15T00:06:59,Completado,0.0,Juan Luis Carmona,Alicante,Madrid,Julio Roura
749,2023-12-15T02:53:27,Completado,0.0,Cecilia Tolosa,Almería,Extremadura,Samu Iglesias
468,2023-12-15T07:54:29,Completado,0.0,Maxi Ropero,Sevilla,Castilla y León,Rosalía Estévez
3975,2023-12-15T10:59:07,Completado,0.0,Cristina Novoa,Girona,Cataluña,Gema Bosch
181,2023-12-15T17:22:05,Cancelado,0.0,Tadeo Diaz,Guipúzcoa,Galicia,Eligia Martí
146,2023-12-15T17:29:13,Cancelado,0.0,Juan Luis Carmona,Alicante,Madrid,Priscila Gargallo
3993,2023-12-15T18:48:14,Completado,0.0,Paola Bustos,Guipúzcoa,Galicia,Gabino Gargallo
1482,2023-12-15T19:45:50,Completado,0.0,Edgardo Ríos,Lleida,Asturias,Macaria Vall
4122,2023-12-15T21:13:03,Completado,0.0,Rico Alberola,Lleida,Asturias,Flavio Marí
3078,2023-12-16T10:11:10,Completado,0.0,Crescencia Mármol,Girona,Cataluña,Eusebio Hernandez
3412,2023-12-16T15:09:53,Cancelado,0.0,Baltasar Villanueva,Córdoba,Navarra,Melchor Baró
2951,2023-12-16T15:16:56,Pendiente,0.0,Diego Isern,Sevilla,Castilla y León,Melchor Baró
5966,2023-12-16T21:44:37,Completado,0.0,Benjamín Anaya,Teruel,Andalucía,Bárbara Moreno
1982,2023-12-17T06:54:01,Completado,0.0,Emiliana Pino,Toledo,Murcia,Melchor Baró
5826,2023-12-17T07:07:13,Completado,0.0,Diego Isern,Sevilla,Castilla y León,Melchor Baró
1498,2023-12-17T12:01:17,Cancelado,0.0,Adoración Tamarit,Burgos,Castilla-La Mancha,René Portero
3266,2023-12-17T17:08:48,Pendiente,0.0,Lourdes Luna,Burgos,Castilla-La Mancha,Nilda Gonzalez
5131,2023-12-17T19:34:19,Completado,0.0,Evita Giménez,Vizcaya,Aragón,Aránzazu Robledo
3984,2023-12-17T21:34:49,Completado,0.0,Irene Caro,Burgos,Castilla-La Mancha,Julio Roura
3483,2023-12-18T05:26:28,Completado,0.0,Jesús Goicoechea,Teruel,Andalucía,Melchor Baró
5076,2023-12-18T14:36:49,Cancelado,0.0,Carmelita Barón,Guipúzcoa,Galicia,Eligia Martí
5264,2023-12-18T19:13:39,Envío,0.0,Lara Río,Guipúzcoa,Galicia,Eusebio Hernandez
3977,2023-12-19T03:03:42,Cancelado,0.0,Anselma Benítez,Álava,País Vasco,Gabino Gargallo
746,2023-12-19T03:37:31,Completado,0.0,Fausto Llanos,Álava,País Vasco,Bárbara Moreno
1941,2023-12-19T12:25:32,Completado,0.0,Cristina Novoa,Girona,Cataluña,Reyes Arnal
4198,2023-12-20T02:54:43,Cancelado,0.0,Salvador Cal,Girona,Cataluña,Priscila Gargallo
1940,2023-12-20T12:44:28,Completado,0.0,Rosario Salvador,Girona,Cataluña,René Portero
1894,2023-12-20T18:49:19,Cancelado,0.0,Lourdes Luna,Burgos,Castilla-La Mancha,Flavio Marí
5973,2023-12-20T19:19:37,Completado,0.0,Ainara Parra,Córdoba,Baleares,René Portero
1446,2023-12-21T03:09:27,Completado,0.0,Rosaura Naranjo,Sevilla,Castilla y León,Julio Roura
834,2023-12-21T11:14:30,Completado,0.0,Ramiro Borrás,Burgos,Castilla-La Mancha,Palmira Matas
5336,2023-12-21T15:10:52,Completado,0.0,Isaura Cervantes,Teruel,Andalucía,Melchor Baró
153,2023-12-22T06:49:26,Completado,0.0,Calixta Lladó,Toledo,Murcia,Hernán Navarrete
3349,2023-12-22T08:56:38,Completado,0.0,Dulce Correa,Alicante,Madrid,Eusebio Hernandez
2403,2023-12-22T18:06:44,Completado,0.0,Dulce Caro,Almería,Extremadura,Samu Iglesias
3601,2023-12-23T08:03:45,Completado,0.0,Aarón Zabala,Castellón,Comunidad Valenciana,Gabino Gargallo
311,2023-12-24T01:49:20,Completado,0.0,Olga Ochoa,Alicante,Madrid,Rosalía Estévez
4084,2023-12-24T11:17:27,Pendiente,0.0,Ainara Parra,Córdoba,Baleares,Bárbara Moreno
1859,2023-12-24T13:38:31,Completado,0.0,Violeta Olivera,Córdoba,Baleares,Gabino Gargallo
1690,2023-12-24T17:14:14,Completado,0.0,Rubén Garriga,Guipúzcoa,Galicia,Reyes Arnal
5887,2023-12-25T04:24:12,Envío,0.0,Cecilia Tolosa,Almería,Extremadura,Macaria Vall
4731,2023-12-25T19:10:02,Completado,0.0,Rubén Garriga,Guipúzcoa,Galicia,Melchor Baró
3621,2023-12-26T12:14:53,Completado,0.0,Inmaculada Plaza,Toledo,Murcia,Danilo Conesa
5783,2023-12-26T16:14:03,Completado,0.0,Anacleto Real,Burgos,Castilla-La Mancha,Macaria Vall
4314,2023-12-26T17:33:29,Completado,0.0,Juan Luis Carmona,Alicante,Madrid,Hernán Navarrete
5774,2023-12-26T22:33:46,Completado,0.0,Nicodemo Blanch,Burgos,Castilla-La Mancha,Danilo Conesa
3870,2023-12-26T23:15:53,Completado,0.0,Olegario Mariscal,Toledo,Murcia,Melchor Baró
654,2023-12-27T06:04:27,Completado,0.0,Luís Guardia,Baleares,Canarias,Bonifacio Talavera
684,2023-12-27T13:25:52,Completado,0.0,Anselma Benítez,Álava,País Vasco,Rosalía Estévez
2288,2023-12-28T00:48:12,Envío,0.0,Carmelita Barón,Guipúzcoa,Galicia,Gabino Gargallo
2353,2023-12-28T01:26:59,Cancelado,0.0,Román Linares,Vizcaya,Aragón,Samu Iglesias
2358,2023-12-28T08:10:36,Cancelado,0.0,Pacífica Matas,Córdoba,Baleares,Palmira Matas
4974,2023-12-28T09:46:25,Completado,0.0,Hilario Villaverde,Castellón,Comunidad Valenciana,Julio Roura
1124,2023-12-28T16:14:37,Completado,0.0,Abril Vallejo,Baleares,Canarias,Flavia Cueto
2040,2023-12-29T00:20:22,Completado,0.0,Leonor Torrecilla,Castellón,Comunidad Valenciana,Macaria Vall
1572,2023-12-29T03:02:40,Completado,0.0,Isidora Pinilla,Sevilla,Castilla y León,Eusebio Hernandez
2864,2023-12-29T12:34:08,Pendiente,0.0,Etelvina Manso,Lleida,Asturias,Melchor Baró
2770,2023-12-29T19:41:51,Cancelado,0.0,Cayetano Rodríguez,Vizcaya,Aragón,René Portero
1946,2023-12-30T01:49:55,Pendiente,0.0,Anselma Bayo,Toledo,Murcia,Eusebio Hernandez
1251,2023-12-30T02:28:32,Completado,0.0,Amalia Feliu,Almería,Extremadura,Narciso Porta
1880,2023-12-30T04:20:16,Completado,0.0,María Del Carmen Avilés,Córdoba,Baleares,Amalia Rubio
975,2023-12-30T06:06:31,Envío,0.0,Juan Carlos Nuñez,Lleida,Asturias,Hernán Navarrete
1407,2023-12-30T21:46:08,Completado,0.0,Goyo Nieto,Córdoba,Navarra,Danilo Conesa
1840,2023-12-31T02:29:27,Completado,0.0,Loreto Infante,Córdoba,Navarra,Danilo Conesa
727,2023-12-31T14:57:18,Completado,0.0,Luís Guardia,Baleares,Canarias,Danilo Conesa
2684,2023-12-31T17:14:15,Completado,0.0,Isabel Catalán,Baleares,Canarias,Macaria Vall
240,2023-12-31T19:31:24,Cancelado,0.0,Eutropio Salom,Lleida,Asturias,Gema Bosch
5647,2023-12-31T22:44:42,Cancelado,0.0,Etelvina Manso,Lleida,Asturias,Gema Bosch
4099,2024-01-01T08:37:59,Cancelado,0.0,Zoraida Bermudez,Alicante,Madrid,Melchor Baró
54,2024-01-01T18:36:07,Envío,0.0,Amalia Feliu,Almería,Extremadura,Eusebio Hernandez
209,2024-01-01T19:32:25,Completado,0.0,Daniela Jara,Córdoba,Navarra,Reyes Arnal
5939,2024-01-02T00:26:45,Completado,0.0,Imelda Ayuso,Teruel,Andalucía,Bárbara Moreno
965,2024-01-02T18:20:46,Cancelado,0.0,Anselma Benítez,Álava,País Vasco,René Portero
2441,2024-01-03T02:16:48,Envío,0.0,Dulce Caro,Almería,Extremadura,René Portero
45,2024-01-03T04:57:20,Envío,0.0,Fortunata Manuel,Baleares,Canarias,Danilo Conesa
2364,2024-01-03T05:29:37,Completado,0.0,Antonia Campillo,Vizcaya,Aragón,René Portero
5017,2024-01-03T06:26:52,Completado,0.0,Carolina Cid,Álava,País Vasco,Melchor Baró
1233,2024-01-03T09:01:40,Pendiente,0.0,Blanca Machado,Córdoba,Navarra,Julio Roura
3553,2024-01-03T09:32:35,Pendiente,0.0,Seve Folch,Burgos,Castilla-La Mancha,Rosalía Estévez
5788,2024-01-03T13:43:41,Completado,0.0,Irene Caro,Burgos,Castilla-La Mancha,Aránzazu Robledo
1530,2024-01-03T18:26:36,Completado,0.0,Eleuterio Esteban,Córdoba,Navarra,Eusebio Hernandez
3188,2024-01-04T07:44:31,Completado,0.0,Quique Iborra,Lleida,Asturias,Melchor Baró
1649,2024-01-04T18:26:31,Completado,0.0,Violeta Olivera,Córdoba,Baleares,Elías Andres
2382,2024-01-05T19:40:04,Completado,0.0,Víctor Lladó,Guipúzcoa,Galicia,Julio Roura
3797,2024-01-06T01:21:54,Completado,0.0,Mario Salinas,Burgos,Castilla-La Mancha,Rosalía Estévez
3681,2024-01-06T02:41:11,Completado,0.0,Ernesto Alberto,Vizcaya,Aragón,Eusebio Hernandez
1524,2024-01-06T06:40:31,Completado,0.0,Pascuala Chaves,Álava,País Vasco,Amalia Rubio
2252,2024-01-06T13:25:40,Completado,0.0,Benjamín Anaya,Teruel,Andalucía,Elías Andres
5298,2024-01-06T16:22:45,Completado,0.0,Mónica Escribano,Toledo,Murcia,Gema Bosch
5259,2024-01-06T21:53:02,Cancelado,0.0,Judith Camino,Girona,Cataluña,Amalia Rubio
1694,2024-01-07T07:16:32,Pendiente,0.0,Hortensia Luís,Alicante,Madrid,Bárbara Moreno
4344,2024-01-07T10:41:25,Envío,0.0,Galo Mateo,Burgos,Castilla-La Mancha,Reyes Arnal
4243,2024-01-08T02:19:21,Cancelado,0.0,Florencia Castrillo,Almería,Extremadura,Danilo Conesa
2721,2024-01-08T04:49:28,Completado,0.0,Anselma Bayo,Toledo,Murcia,Flavio Marí
1229,2024-01-08T05:47:29,Cancelado,0.0,Angelina Cañizares,Lleida,Asturias,Bárbara Moreno
33,2024-01-08T07:45:45,Completado,0.0,Carolina Cid,Álava,País Vasco,Palmira Matas
2130,2024-01-08T08:29:12,Completado,0.0,Gabriela Amador,Alicante,Madrid,René Portero
4775,2024-01-08T09:28:46,Cancelado,0.0,Maricela Losa,Córdoba,Navarra,Bonifacio Talavera
3362,2024-01-08T21:13:05,Completado,0.0,Iván Garmendia,Baleares,Canarias,Gema Bosch
412,2024-01-08T22:50:09,Completado,0.0,Gabriela Amador,Alicante,Madrid,Bárbara Moreno
1752,2024-01-09T01:26:18,Pendiente,0.0,Leonor Torrecilla,Castellón,Comunidad Valenciana,Melchor Baró
